dataset,idx,variant_id,transform,target,validation_note,ai_label,ai_risk,ai_exclude_from_metrics,ai_notes
codexglue,23504,23504__blank_line_expansion,blank_line_expansion,0,blank lines inserted after semicolons,preserved,low,false,Whitespace-only layout change; no executable token is intentionally introduced. Whitespace-normalized code matches.
bigvul,bigvul-c26d5beb60a5a85f76259f50ed3e08c8169b0a0c-40-after,bigvul-c26d5beb60a5a85f76259f50ed3e08c8169b0a0c-40-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-c70422f760c120480fee4de6c38804c72aa26bc1-514-after,bigvul-c70422f760c120480fee4de6c38804c72aa26bc1-514-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-c8f0723d2b4520bdd6b9eb7c3e7976de726d7ff7-1748-after,bigvul-c8f0723d2b4520bdd6b9eb7c3e7976de726d7ff7-1748-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-f3d3342602f8bcbf37d7c46641cb9bca7618eb1c-75-after,bigvul-f3d3342602f8bcbf37d7c46641cb9bca7618eb1c-75-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-2febc839133280d5a5e8e1179c94ea674489dae2-2416-after,bigvul-2febc839133280d5a5e8e1179c94ea674489dae2-2416-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-5e5571d1a431eb3c61977b6dd6ec90186ef79867-817-after,bigvul-5e5571d1a431eb3c61977b6dd6ec90186ef79867-817-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900-after,bigvul-91f2fa59e8ed80dfbf400add0164ee0e508e412a-1900-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-77f8269606bf95fcb232ee86f6da80886f1dfae8-515-after,bigvul-77f8269606bf95fcb232ee86f6da80886f1dfae8-515-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-5d26a105b5a73e5635eae0629b42fa0a90e07b7b-961-after,bigvul-5d26a105b5a73e5635eae0629b42fa0a90e07b7b-961-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-f8675cbb337440a11bf9afb10ea11bae42bb92cb-1857-after,bigvul-f8675cbb337440a11bf9afb10ea11bae42bb92cb-1857-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-e54e1299404101a5a9d0cf5e45512b543967f958-878-after,bigvul-e54e1299404101a5a9d0cf5e45512b543967f958-878-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-76343947ada960b6269090638f5391068daee88d-793-after,bigvul-76343947ada960b6269090638f5391068daee88d-793-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-503bea2643350c6378de5f7a268b85cf2480e1ac-1436-after,bigvul-503bea2643350c6378de5f7a268b85cf2480e1ac-1436-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-1421e0c584ae9120ca1b88098f13d6d2e90b83a3-2599-after,bigvul-1421e0c584ae9120ca1b88098f13d6d2e90b83a3-2599-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-616568a633a3e2ae10537d14d3944d87ec382b8f-1229-after,bigvul-616568a633a3e2ae10537d14d3944d87ec382b8f-1229-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-7314e613d5ff9f0934f7a0f74ed7973b903315d1-2339-after,bigvul-7314e613d5ff9f0934f7a0f74ed7973b903315d1-2339-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-c70422f760c120480fee4de6c38804c72aa26bc1-2090-after,bigvul-c70422f760c120480fee4de6c38804c72aa26bc1-2090-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-49d31c2f389acfe83417083e1208422b4091cd9e-1327-after,bigvul-49d31c2f389acfe83417083e1208422b4091cd9e-1327-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-4039d2fcaab746b6c20017ba9bb51c3a2403a76c-715-after,bigvul-4039d2fcaab746b6c20017ba9bb51c3a2403a76c-715-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-6aeee47b2cd47915ccfa3b41433a3f57aea24dd5-1538-after,bigvul-6aeee47b2cd47915ccfa3b41433a3f57aea24dd5-1538-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-5233252fce714053f0151680933571a2da9cbfb4-861-after,bigvul-5233252fce714053f0151680933571a2da9cbfb4-861-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-727-after,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-727-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-592fd47a6245508b79fe6ac819fe6d3b2c1289be-254-after,bigvul-592fd47a6245508b79fe6ac819fe6d3b2c1289be-254-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-6829e274a623187c24f7cfc0e3d35f25d087fcc5-2770-after,bigvul-6829e274a623187c24f7cfc0e3d35f25d087fcc5-2770-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-2ac4c6f7b2b2af20c0e2b0ba05367e454cd11b33-241-before,bigvul-2ac4c6f7b2b2af20c0e2b0ba05367e454cd11b33-241-before__safe_dead_code_carrier,safe_dead_code_carrier,1,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-5041f984669fe3a989a84c348eb838c8f7233f6b-702-after,bigvul-5041f984669fe3a989a84c348eb838c8f7233f6b-702-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-943d595a018e69b550db08cccba1d0778a86705a-1438-after,bigvul-943d595a018e69b550db08cccba1d0778a86705a-1438-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-9c52057c698fb96f8f07e7a4bcf4801a092bda89-1812-after,bigvul-9c52057c698fb96f8f07e7a4bcf4801a092bda89-1812-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-e21bdfb9c758ac411012ad84f83d26d3f7dd69fb-729-after,bigvul-e21bdfb9c758ac411012ad84f83d26d3f7dd69fb-729-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-fc790462b4f248712bbc8c3734664dd6b05f80f2-706-after,bigvul-fc790462b4f248712bbc8c3734664dd6b05f80f2-706-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-fcd3a7a671ecf2d5f46ea34787d27507a914d2f5-1493-after,bigvul-fcd3a7a671ecf2d5f46ea34787d27507a914d2f5-1493-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-550fd08c2cebad61c548def135f67aba284c6162-2125-after,bigvul-550fd08c2cebad61c548def135f67aba284c6162-2125-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-aa0858100096a3490edf93034a80e66a4d61aad5-390-after,bigvul-aa0858100096a3490edf93034a80e66a4d61aad5-390-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-6a13a6c2fbae0b3269743e6a141fdfe0d9ec9793-2042-after,bigvul-6a13a6c2fbae0b3269743e6a141fdfe0d9ec9793-2042-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-c7a90019bf7054145b11d2577b851cf2779d3d79-881-after,bigvul-c7a90019bf7054145b11d2577b851cf2779d3d79-881-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-8f883f2b12f68fed993671dce7fb5fb91f2229aa-852-after,bigvul-8f883f2b12f68fed993671dce7fb5fb91f2229aa-852-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-a197e92349a4aa2141b5dff12e9dd44c2a2166e3-434-after,bigvul-a197e92349a4aa2141b5dff12e9dd44c2a2166e3-434-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-71b3c126e61177eb693423f2e18a1914205b165e-1596-after,bigvul-71b3c126e61177eb693423f2e18a1914205b165e-1596-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-c70422f760c120480fee4de6c38804c72aa26bc1-922-after,bigvul-c70422f760c120480fee4de6c38804c72aa26bc1-922-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-bf118a342f10dafe44b14451a1392c3254629a1f-1610-after,bigvul-bf118a342f10dafe44b14451a1392c3254629a1f-1610-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-684a212a93141908bcc10f4bc57f3edb53d2d21f-2431-after,bigvul-684a212a93141908bcc10f4bc57f3edb53d2d21f-2431-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
bigvul,bigvul-d89d8abed92a7d6932ee3015a7ab77e16fc03d79-1409-after,bigvul-d89d8abed92a7d6932ee3015a7ab77e16fc03d79-1409-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,false,Adds a compile-time or constant-false dead-code carrier with no reachable side effects. Constant-false guard detected.
